timestamp,latitude,longitude,altitude,fix_quality,num_satellites,hdop,UTM_X,UTM_Y
00:33:08.400000+00:00,42.32682362,-71.09567224833333,36.221,5,12,0.82,327328.68362955377,4688190.976842341
00:33:08.500000+00:00,42.32682356,-71.09567174,36.208,5,12,0.82,327328.72535089776,4688190.969147744
00:33:08.600000+00:00,42.32682347333333,-71.09567126,36.199,5,12,0.82,327328.76466467616,4688190.958549545
00:33:08.700000+00:00,42.326823765,-71.09567065166667,36.2,5,12,0.82,327328.81558798114,4688190.989701779
00:33:08.800000+00:00,42.32682385333333,-71.095670025,36.191,5,12,0.82,327328.86746557226,4688190.998238198
00:33:08.900000+00:00,42.32682411333333,-71.095669245,36.198,5,12,0.82,327328.9324471783,4688191.025525562
00:33:09+00:00,42.32682407166666,-71.09566842833334,36.181,5,12,0.82,327328.99962464697,4688191.019240735
00:33:09.100000+00:00,42.3268239,-71.095667815,36.173,5,12,0.82,327329.0496922207,4688190.998933245
00:33:09.200000+00:00,42.32682419666666,-71.09566711333333,36.171,5,12,0.82,327329.1083196577,4688191.030451197
00:33:09.300000+00:00,42.326824013333336,-71.09566642333333,36.145,5,12,0.82,327329.1646724709,4688191.008692559
00:33:09.400000+00:00,42.32682407333333,-71.0956657,36.112,5,12,0.82,327329.2244376547,4688191.013886523
00:33:09.500000+00:00,42.32682443,-71.09566493,36.1,5,12,0.82,327329.2888597658,4688191.051928275
00:33:09.600000+00:00,42.326824468333335,-71.09566448166666,36.058,5,12,0.82,327329.32590629504,4688191.055274654
00:33:09.700000+00:00,42.32682472333333,-71.095663835,36.031,5,12,0.82,327329.37988785363,4688191.082277514
00:33:09.800000+00:00,42.32682482333333,-71.09566351833334,36.012,5,12,0.82,327329.4062540721,4688191.092738818
00:33:09.900000+00:00,42.32682496,-71.09566295333333,35.987,5,12,0.82,327329.4531827157,4688191.106767487
00:33:10+00:00,42.326824985,-71.09566229166667,35.968,5,12,0.82,327329.50777093973,4688191.108200176
00:33:10.100000+00:00,42.32682516,-71.09566167333334,35.951,5,12,0.82,327329.55919901,4688191.126377181
00:33:10.200000+00:00,42.32682488166667,-71.09566092333333,35.885,5,12,0.82,327329.62023575907,4688191.093947715
00:33:10.300000+00:00,42.326824828333336,-71.09566004833333,35.856,5,12,0.82,327329.6921878379,4688191.086248971
00:33:10.400000+00:00,42.32682491166667,-71.09565926,35.83,5,12,0.82,327329.75737271423,4688191.093901957
00:33:10.500000+00:00,42.32682483166667,-71.09565803166667,35.793,5,12,0.82,327329.8583656928,4688191.082524727
00:33:10.600000+00:00,42.32682485833333,-71.09565723166666,35.77,5,12,0.82,327329.92435683066,4688191.083861636
00:33:10.700000+00:00,42.32682482166667,-71.095656185,35.744,5,12,0.82,327330.01049945544,4688191.077665069
00:33:10.800000+00:00,42.32682491333333,-71.09565541,35.702,5,12,0.82,327330.0746084907,4688191.086270482
00:33:10.900000+00:00,42.32682501833333,-71.09565452,35.627,5,12,0.82,327330.14822974865,4688191.096122977
00:33:11+00:00,42.326825085,-71.09565365833333,35.603,5,12,0.82,327330.2194115207,4688191.101776379
00:33:11.100000+00:00,42.32682542,-71.09565263666667,35.587,5,12,0.82,327330.3045111062,4688191.136901275
00:33:11.200000+00:00,42.326825678333336,-71.09565171,35.543,5,12,0.82,327330.3815731417,4688191.163705809
00:33:11.300000+00:00,42.32682586166667,-71.095651425,35.53,5,12,0.82,327330.405558102,4688191.18348493
00:33:11.400000+00:00,42.32682616333334,-71.09565038,35.502,5,12,0.82,327330.4924890973,4688191.214861046
00:33:11.500000+00:00,42.32682622666667,-71.095649125,35.474,5,12,0.82,327330.5960715152,4688191.21934574
00:33:11.600000+00:00,42.32682605,-71.09564803166667,35.449,5,12,0.82,327330.6856763157,4688191.197508521
00:33:11.700000+00:00,42.32682601333333,-71.09564686,35.466,5,12,0.82,327330.78211865365,4688191.191058181
00:33:11.800000+00:00,42.3268258,-71.09564587833333,35.449,5,12,0.82,327330.86242205545,4688191.165376128
00:33:11.900000+00:00,42.32682551833334,-71.09564479,35.433,5,12,0.82,327330.9513275821,4688191.131889628
00:33:12+00:00,42.32682531666666,-71.09564377333334,35.427,5,12,0.82,327331.03454682545,4688191.10743201
00:33:12.100000+00:00,42.32682502666667,-71.09564286333334,35.397,5,12,0.82,327331.1087352945,4688191.073382225
00:33:12.200000+00:00,42.32682480333333,-71.09564165666667,35.418,5,12,0.82,327331.2075508225,4688191.0461329445
00:33:12.300000+00:00,42.32682484833333,-71.09564057666667,35.435,5,12,0.82,327331.29666348465,4688191.048937169
00:33:12.400000+00:00,42.326824735,-71.09563968333333,35.415,5,12,0.82,327331.36996202846,4688191.034538685
00:33:12.500000+00:00,42.32682437166667,-71.09563854666666,35.435,5,12,0.82,327331.462626672,4688190.991885614
00:33:12.600000+00:00,42.32682414333333,-71.09563779166666,35.438,5,12,0.82,327331.52421221975,4688190.964998124
00:33:12.700000+00:00,42.32682352166667,-71.09563703166667,35.437,5,12,0.82,327331.58513358,4688190.894423868
00:33:12.800000+00:00,42.326823061666666,-71.09563632833333,35.443,5,12,0.82,327331.641828064,4688190.84191649
00:33:12.900000+00:00,42.326822641666666,-71.095635965,35.479,5,12,0.82,327331.67061676306,4688190.794541088
00:33:13+00:00,42.326822203333336,-71.095635225,35.487,5,12,0.82,327331.7303917805,4688190.744365183
00:33:13.100000+00:00,42.32682204333334,-71.09563465666666,35.452,5,12,0.76,327331.776783387,4688190.725444565
00:33:13.200000+00:00,42.32682137,-71.09563412,35.438,5,12,0.76,327331.81916123163,4688190.64958655
00:33:13.300000+00:00,42.32682088833333,-71.09563349166666,35.431,2,12,0.76,327331.86961660936,4688190.594825527
